index,model,emotion,file,similarity
1573,a3,disgusted,/srv/RL_project/repo/outputs/wav/001573_a3_disgusted.wav,0.5602374076843262
1574,a3,disgusted,/srv/RL_project/repo/outputs/wav/001574_a3_disgusted.wav,0.6649882197380066
1575,a3,disgusted,/srv/RL_project/repo/outputs/wav/001575_a3_disgusted.wav,0.5309565663337708
1576,a3,surprised,/srv/RL_project/repo/outputs/wav/001576_a3_surprised.wav,0.43935394287109375
1577,a3,disgusted,/srv/RL_project/repo/outputs/wav/001577_a3_disgusted.wav,0.62436842918396
1578,a3,neutral,/srv/RL_project/repo/outputs/wav/001578_a3_neutral.wav,0.5216273665428162
1579,a3,angry,/srv/RL_project/repo/outputs/wav/001579_a3_angry.wav,0.511964738368988
1580,a3,happy,/srv/RL_project/repo/outputs/wav/001580_a3_happy.wav,0.5567401051521301
1581,a3,happy,/srv/RL_project/repo/outputs/wav/001581_a3_happy.wav,0.5621379613876343
1582,a3,sad,/srv/RL_project/repo/outputs/wav/001582_a3_sad.wav,0.5361567139625549
1583,a3,disgusted,/srv/RL_project/repo/outputs/wav/001583_a3_disgusted.wav,0.542681872844696
1584,a3,fearful,/srv/RL_project/repo/outputs/wav/001584_a3_fearful.wav,0.6382022500038147
1585,a3,angry,/srv/RL_project/repo/outputs/wav/001585_a3_angry.wav,0.6141010522842407
1586,a3,disgusted,/srv/RL_project/repo/outputs/wav/001586_a3_disgusted.wav,0.614605188369751
1587,a3,neutral,/srv/RL_project/repo/outputs/wav/001587_a3_neutral.wav,0.5234646201133728
1588,a3,angry,/srv/RL_project/repo/outputs/wav/001588_a3_angry.wav,0.62501060962677
1589,a3,fearful,/srv/RL_project/repo/outputs/wav/001589_a3_fearful.wav,0.46571430563926697
1590,a3,disgusted,/srv/RL_project/repo/outputs/wav/001590_a3_disgusted.wav,0.5469111204147339
1591,a3,neutral,/srv/RL_project/repo/outputs/wav/001591_a3_neutral.wav,0.5722013711929321
1592,a3,fearful,/srv/RL_project/repo/outputs/wav/001592_a3_fearful.wav,0.5154404044151306
1593,a3,fearful,/srv/RL_project/repo/outputs/wav/001593_a3_fearful.wav,0.5521641969680786
1594,a3,disgusted,/srv/RL_project/repo/outputs/wav/001594_a3_disgusted.wav,0.5826461911201477
1595,a3,happy,/srv/RL_project/repo/outputs/wav/001595_a3_happy.wav,0.5247587561607361
1596,a3,disgusted,/srv/RL_project/repo/outputs/wav/001596_a3_disgusted.wav,0.5207076072692871
1597,a3,angry,/srv/RL_project/repo/outputs/wav/001597_a3_angry.wav,0.6603136658668518
1598,a3,angry,/srv/RL_project/repo/outputs/wav/001598_a3_angry.wav,0.53389972448349
1599,a3,happy,/srv/RL_project/repo/outputs/wav/001599_a3_happy.wav,0.4500879645347595
1600,a3,sad,/srv/RL_project/repo/outputs/wav/001600_a3_sad.wav,0.558417022228241
1601,a3,neutral,/srv/RL_project/repo/outputs/wav/001601_a3_neutral.wav,0.503410279750824
1602,a3,sad,/srv/RL_project/repo/outputs/wav/001602_a3_sad.wav,0.5736777186393738
1603,a3,surprised,/srv/RL_project/repo/outputs/wav/001603_a3_surprised.wav,0.5271293520927429
1604,a3,angry,/srv/RL_project/repo/outputs/wav/001604_a3_angry.wav,0.5595360398292542
1605,a3,surprised,/srv/RL_project/repo/outputs/wav/001605_a3_surprised.wav,0.47573432326316833
1606,a3,fearful,/srv/RL_project/repo/outputs/wav/001606_a3_fearful.wav,0.6279321908950806
1607,a3,surprised,/srv/RL_project/repo/outputs/wav/001607_a3_surprised.wav,0.5768452286720276
1608,a3,fearful,/srv/RL_project/repo/outputs/wav/001608_a3_fearful.wav,0.6970697045326233
1609,a3,neutral,/srv/RL_project/repo/outputs/wav/001609_a3_neutral.wav,0.6476327180862427
1610,a3,surprised,/srv/RL_project/repo/outputs/wav/001610_a3_surprised.wav,0.5539419054985046
1611,a3,fearful,/srv/RL_project/repo/outputs/wav/001611_a3_fearful.wav,0.44459110498428345
1612,a3,sad,/srv/RL_project/repo/outputs/wav/001612_a3_sad.wav,0.6284935474395752
1613,a3,neutral,/srv/RL_project/repo/outputs/wav/001613_a3_neutral.wav,0.47482866048812866
1614,a3,surprised,/srv/RL_project/repo/outputs/wav/001614_a3_surprised.wav,0.5950320959091187
1615,a3,angry,/srv/RL_project/repo/outputs/wav/001615_a3_angry.wav,0.520998477935791
1616,a3,angry,/srv/RL_project/repo/outputs/wav/001616_a3_angry.wav,0.6234836578369141
1617,a3,sad,/srv/RL_project/repo/outputs/wav/001617_a3_sad.wav,0.5651323199272156
1618,a3,sad,/srv/RL_project/repo/outputs/wav/001618_a3_sad.wav,0.57505202293396
1619,a3,angry,/srv/RL_project/repo/outputs/wav/001619_a3_angry.wav,0.558400571346283
1620,a3,neutral,/srv/RL_project/repo/outputs/wav/001620_a3_neutral.wav,0.630495548248291
1621,a3,fearful,/srv/RL_project/repo/outputs/wav/001621_a3_fearful.wav,0.5727635025978088
1622,a3,surprised,/srv/RL_project/repo/outputs/wav/001622_a3_surprised.wav,0.6164685487747192
1623,a3,fearful,/srv/RL_project/repo/outputs/wav/001623_a3_fearful.wav,0.5771854519844055
1624,a3,sad,/srv/RL_project/repo/outputs/wav/001624_a3_sad.wav,0.5325201153755188
1625,a3,happy,/srv/RL_project/repo/outputs/wav/001625_a3_happy.wav,0.3955553472042084
1626,a3,sad,/srv/RL_project/repo/outputs/wav/001626_a3_sad.wav,0.5165071487426758
1627,a3,disgusted,/srv/RL_project/repo/outputs/wav/001627_a3_disgusted.wav,0.4802863597869873
1628,a3,surprised,/srv/RL_project/repo/outputs/wav/001628_a3_surprised.wav,0.38611912727355957
1629,a3,angry,/srv/RL_project/repo/outputs/wav/001629_a3_angry.wav,0.7045719623565674
1630,a3,happy,/srv/RL_project/repo/outputs/wav/001630_a3_happy.wav,0.5874673128128052
1631,a3,surprised,/srv/RL_project/repo/outputs/wav/001631_a3_surprised.wav,0.5388839244842529
1632,a3,angry,/srv/RL_project/repo/outputs/wav/001632_a3_angry.wav,0.6440089344978333
1633,a3,surprised,/srv/RL_project/repo/outputs/wav/001633_a3_surprised.wav,0.6935497522354126
1634,a3,sad,/srv/RL_project/repo/outputs/wav/001634_a3_sad.wav,0.5894022583961487
1635,a3,happy,/srv/RL_project/repo/outputs/wav/001635_a3_happy.wav,0.5581917762756348
1636,a3,happy,/srv/RL_project/repo/outputs/wav/001636_a3_happy.wav,0.5802790522575378
1637,a3,angry,/srv/RL_project/repo/outputs/wav/001637_a3_angry.wav,0.6248842477798462
1638,a3,happy,/srv/RL_project/repo/outputs/wav/001638_a3_happy.wav,0.6562387943267822
1639,a3,sad,/srv/RL_project/repo/outputs/wav/001639_a3_sad.wav,0.6640599966049194
1640,a3,happy,/srv/RL_project/repo/outputs/wav/001640_a3_happy.wav,0.6207726001739502
1641,a3,disgusted,/srv/RL_project/repo/outputs/wav/001641_a3_disgusted.wav,0.5424158573150635
1642,a3,disgusted,/srv/RL_project/repo/outputs/wav/001642_a3_disgusted.wav,0.5717107057571411
1643,a3,happy,/srv/RL_project/repo/outputs/wav/001643_a3_happy.wav,0.5396155118942261
1644,a3,happy,/srv/RL_project/repo/outputs/wav/001644_a3_happy.wav,0.5575035810470581
1645,a3,fearful,/srv/RL_project/repo/outputs/wav/001645_a3_fearful.wav,0.5333475470542908
1646,a3,angry,/srv/RL_project/repo/outputs/wav/001646_a3_angry.wav,0.5929827690124512
1647,a3,neutral,/srv/RL_project/repo/outputs/wav/001647_a3_neutral.wav,0.5286411046981812
1648,a3,neutral,/srv/RL_project/repo/outputs/wav/001648_a3_neutral.wav,0.6194871664047241
1649,a3,fearful,/srv/RL_project/repo/outputs/wav/001649_a3_fearful.wav,0.6774957180023193
1650,a3,disgusted,/srv/RL_project/repo/outputs/wav/001650_a3_disgusted.wav,0.5150403380393982
1651,a3,happy,/srv/RL_project/repo/outputs/wav/001651_a3_happy.wav,0.5326237678527832
1652,a3,neutral,/srv/RL_project/repo/outputs/wav/001652_a3_neutral.wav,0.5527828931808472
1653,a3,disgusted,/srv/RL_project/repo/outputs/wav/001653_a3_disgusted.wav,0.6063899397850037
1654,a3,happy,/srv/RL_project/repo/outputs/wav/001654_a3_happy.wav,0.5809861421585083
1655,a3,sad,/srv/RL_project/repo/outputs/wav/001655_a3_sad.wav,0.48761966824531555
1656,a3,disgusted,/srv/RL_project/repo/outputs/wav/001656_a3_disgusted.wav,0.4291079044342041
1657,a3,fearful,/srv/RL_project/repo/outputs/wav/001657_a3_fearful.wav,0.5405657291412354
1658,a3,angry,/srv/RL_project/repo/outputs/wav/001658_a3_angry.wav,0.5634870529174805
1659,a3,sad,/srv/RL_project/repo/outputs/wav/001659_a3_sad.wav,0.6122053861618042
1660,a3,happy,/srv/RL_project/repo/outputs/wav/001660_a3_happy.wav,0.6573941111564636
1661,a3,sad,/srv/RL_project/repo/outputs/wav/001661_a3_sad.wav,0.5397312045097351
1662,a3,fearful,/srv/RL_project/repo/outputs/wav/001662_a3_fearful.wav,0.5925790071487427
1663,a3,sad,/srv/RL_project/repo/outputs/wav/001663_a3_sad.wav,0.5928958058357239
1664,a3,surprised,/srv/RL_project/repo/outputs/wav/001664_a3_surprised.wav,0.647627592086792
1665,a3,angry,/srv/RL_project/repo/outputs/wav/001665_a3_angry.wav,0.5806295275688171
1666,a3,fearful,/srv/RL_project/repo/outputs/wav/001666_a3_fearful.wav,0.557458758354187
1667,a3,disgusted,/srv/RL_project/repo/outputs/wav/001667_a3_disgusted.wav,0.4914954900741577
1668,a3,fearful,/srv/RL_project/repo/outputs/wav/001668_a3_fearful.wav,0.5385607481002808
1669,a3,sad,/srv/RL_project/repo/outputs/wav/001669_a3_sad.wav,0.4943199157714844
1670,a3,neutral,/srv/RL_project/repo/outputs/wav/001670_a3_neutral.wav,0.6088390350341797
1671,a3,sad,/srv/RL_project/repo/outputs/wav/001671_a3_sad.wav,0.5173028707504272
1672,a3,angry,/srv/RL_project/repo/outputs/wav/001672_a3_angry.wav,0.4570319652557373
1673,a3,surprised,/srv/RL_project/repo/outputs/wav/001673_a3_surprised.wav,0.5891937613487244
1674,a3,disgusted,/srv/RL_project/repo/outputs/wav/001674_a3_disgusted.wav,0.5438637733459473
1675,a3,angry,/srv/RL_project/repo/outputs/wav/001675_a3_angry.wav,0.6124039888381958
1676,a3,disgusted,/srv/RL_project/repo/outputs/wav/001676_a3_disgusted.wav,0.5679660439491272
1677,a3,neutral,/srv/RL_project/repo/outputs/wav/001677_a3_neutral.wav,0.6144392490386963
1678,a3,sad,/srv/RL_project/repo/outputs/wav/001678_a3_sad.wav,0.5815209746360779
1679,a3,neutral,/srv/RL_project/repo/outputs/wav/001679_a3_neutral.wav,0.5601650476455688
1680,a3,neutral,/srv/RL_project/repo/outputs/wav/001680_a3_neutral.wav,0.6346250772476196
1681,a3,neutral,/srv/RL_project/repo/outputs/wav/001681_a3_neutral.wav,0.5083157420158386
1682,a3,surprised,/srv/RL_project/repo/outputs/wav/001682_a3_surprised.wav,0.5765005946159363
1683,a3,happy,/srv/RL_project/repo/outputs/wav/001683_a3_happy.wav,0.5468205213546753
1684,a3,sad,/srv/RL_project/repo/outputs/wav/001684_a3_sad.wav,0.6032446622848511
1685,a3,surprised,/srv/RL_project/repo/outputs/wav/001685_a3_surprised.wav,0.6198089718818665
1686,a3,surprised,/srv/RL_project/repo/outputs/wav/001686_a3_surprised.wav,0.6196292042732239
1687,a3,sad,/srv/RL_project/repo/outputs/wav/001687_a3_sad.wav,0.6077920198440552
1688,a3,sad,/srv/RL_project/repo/outputs/wav/001688_a3_sad.wav,0.5345989465713501
1689,a3,happy,/srv/RL_project/repo/outputs/wav/001689_a3_happy.wav,0.5371009111404419
1690,a3,angry,/srv/RL_project/repo/outputs/wav/001690_a3_angry.wav,0.5843585729598999
1691,a3,disgusted,/srv/RL_project/repo/outputs/wav/001691_a3_disgusted.wav,0.5307325720787048
1692,a3,fearful,/srv/RL_project/repo/outputs/wav/001692_a3_fearful.wav,0.5221306085586548
1693,a3,surprised,/srv/RL_project/repo/outputs/wav/001693_a3_surprised.wav,0.6390466094017029
1694,a3,happy,/srv/RL_project/repo/outputs/wav/001694_a3_happy.wav,0.5822170376777649
1695,a3,sad,/srv/RL_project/repo/outputs/wav/001695_a3_sad.wav,0.5336342453956604
1696,a3,neutral,/srv/RL_project/repo/outputs/wav/001696_a3_neutral.wav,0.559853732585907
1697,a3,disgusted,/srv/RL_project/repo/outputs/wav/001697_a3_disgusted.wav,0.5771719813346863
1698,a3,sad,/srv/RL_project/repo/outputs/wav/001698_a3_sad.wav,0.6366032361984253
1699,a3,surprised,/srv/RL_project/repo/outputs/wav/001699_a3_surprised.wav,0.5732021927833557
1700,a3,angry,/srv/RL_project/repo/outputs/wav/001700_a3_angry.wav,0.5415109395980835
1701,a3,fearful,/srv/RL_project/repo/outputs/wav/001701_a3_fearful.wav,0.5942139625549316
1702,a3,angry,/srv/RL_project/repo/outputs/wav/001702_a3_angry.wav,0.6055713295936584
1703,a3,surprised,/srv/RL_project/repo/outputs/wav/001703_a3_surprised.wav,0.5639078617095947
1704,a3,disgusted,/srv/RL_project/repo/outputs/wav/001704_a3_disgusted.wav,0.45255613327026367
1705,a3,surprised,/srv/RL_project/repo/outputs/wav/001705_a3_surprised.wav,0.6334521770477295
1706,a3,neutral,/srv/RL_project/repo/outputs/wav/001706_a3_neutral.wav,0.6317874193191528
1707,a3,happy,/srv/RL_project/repo/outputs/wav/001707_a3_happy.wav,0.5340639352798462
1708,a3,neutral,/srv/RL_project/repo/outputs/wav/001708_a3_neutral.wav,0.5766222476959229
1709,a3,surprised,/srv/RL_project/repo/outputs/wav/001709_a3_surprised.wav,0.6154438257217407
1710,a3,neutral,/srv/RL_project/repo/outputs/wav/001710_a3_neutral.wav,0.6166973114013672
1711,a3,angry,/srv/RL_project/repo/outputs/wav/001711_a3_angry.wav,0.5882237553596497
1712,a3,disgusted,/srv/RL_project/repo/outputs/wav/001712_a3_disgusted.wav,0.5365792512893677
1713,a3,surprised,/srv/RL_project/repo/outputs/wav/001713_a3_surprised.wav,0.665237307548523
1714,a3,fearful,/srv/RL_project/repo/outputs/wav/001714_a3_fearful.wav,0.5241905450820923
1715,a3,surprised,/srv/RL_project/repo/outputs/wav/001715_a3_surprised.wav,0.6640884280204773
1716,a3,happy,/srv/RL_project/repo/outputs/wav/001716_a3_happy.wav,0.5742183923721313
1717,a3,fearful,/srv/RL_project/repo/outputs/wav/001717_a3_fearful.wav,0.4254600703716278
1718,a3,angry,/srv/RL_project/repo/outputs/wav/001718_a3_angry.wav,0.6084886193275452
1719,a3,fearful,/srv/RL_project/repo/outputs/wav/001719_a3_fearful.wav,0.5494480729103088
1720,a3,surprised,/srv/RL_project/repo/outputs/wav/001720_a3_surprised.wav,0.42627739906311035
1721,a3,surprised,/srv/RL_project/repo/outputs/wav/001721_a3_surprised.wav,0.570942759513855
1722,a3,disgusted,/srv/RL_project/repo/outputs/wav/001722_a3_disgusted.wav,0.581166684627533
1723,a3,fearful,/srv/RL_project/repo/outputs/wav/001723_a3_fearful.wav,0.5110917091369629
1724,a3,surprised,/srv/RL_project/repo/outputs/wav/001724_a3_surprised.wav,0.6111147403717041
1725,a3,fearful,/srv/RL_project/repo/outputs/wav/001725_a3_fearful.wav,0.6278218626976013
1726,a3,neutral,/srv/RL_project/repo/outputs/wav/001726_a3_neutral.wav,0.3956354856491089
1727,a3,sad,/srv/RL_project/repo/outputs/wav/001727_a3_sad.wav,0.5751657485961914
1728,a3,neutral,/srv/RL_project/repo/outputs/wav/001728_a3_neutral.wav,0.6062270998954773
1729,a3,happy,/srv/RL_project/repo/outputs/wav/001729_a3_happy.wav,0.597934365272522
1730,a3,sad,/srv/RL_project/repo/outputs/wav/001730_a3_sad.wav,0.5961113572120667
1731,a3,disgusted,/srv/RL_project/repo/outputs/wav/001731_a3_disgusted.wav,0.6071661710739136
1732,a3,surprised,/srv/RL_project/repo/outputs/wav/001732_a3_surprised.wav,0.5990375280380249
1733,a3,fearful,/srv/RL_project/repo/outputs/wav/001733_a3_fearful.wav,0.5769841074943542
1734,a3,neutral,/srv/RL_project/repo/outputs/wav/001734_a3_neutral.wav,0.6480247378349304
1735,a3,fearful,/srv/RL_project/repo/outputs/wav/001735_a3_fearful.wav,0.5810734033584595
1736,a3,disgusted,/srv/RL_project/repo/outputs/wav/001736_a3_disgusted.wav,0.5110172033309937
1737,a3,fearful,/srv/RL_project/repo/outputs/wav/001737_a3_fearful.wav,0.5025919675827026
1738,a3,happy,/srv/RL_project/repo/outputs/wav/001738_a3_happy.wav,0.5742532014846802
1739,a3,happy,/srv/RL_project/repo/outputs/wav/001739_a3_happy.wav,0.497174471616745
1740,a3,neutral,/srv/RL_project/repo/outputs/wav/001740_a3_neutral.wav,0.6180148720741272
1741,a3,neutral,/srv/RL_project/repo/outputs/wav/001741_a3_neutral.wav,0.6185457706451416
1742,a3,neutral,/srv/RL_project/repo/outputs/wav/001742_a3_neutral.wav,0.5934665203094482
1743,a3,sad,/srv/RL_project/repo/outputs/wav/001743_a3_sad.wav,0.6359913349151611
1744,a3,neutral,/srv/RL_project/repo/outputs/wav/001744_a3_neutral.wav,0.5427515506744385
1745,a3,fearful,/srv/RL_project/repo/outputs/wav/001745_a3_fearful.wav,0.46031996607780457
1746,a3,fearful,/srv/RL_project/repo/outputs/wav/001746_a3_fearful.wav,0.45194143056869507
1747,a3,fearful,/srv/RL_project/repo/outputs/wav/001747_a3_fearful.wav,0.5717135667800903
1748,a3,sad,/srv/RL_project/repo/outputs/wav/001748_a3_sad.wav,0.5653297305107117
1749,a3,angry,/srv/RL_project/repo/outputs/wav/001749_a3_angry.wav,0.48537489771842957
1750,a3,disgusted,/srv/RL_project/repo/outputs/wav/001750_a3_disgusted.wav,0.5635899305343628
1751,a3,disgusted,/srv/RL_project/repo/outputs/wav/001751_a3_disgusted.wav,0.6578116416931152
1752,a3,disgusted,/srv/RL_project/repo/outputs/wav/001752_a3_disgusted.wav,0.623582124710083
1753,a3,happy,/srv/RL_project/repo/outputs/wav/001753_a3_happy.wav,0.5994347333908081
1754,a3,angry,/srv/RL_project/repo/outputs/wav/001754_a3_angry.wav,0.5865247249603271
1755,a3,surprised,/srv/RL_project/repo/outputs/wav/001755_a3_surprised.wav,0.5909229516983032
1756,a3,surprised,/srv/RL_project/repo/outputs/wav/001756_a3_surprised.wav,0.49429523944854736
1757,a3,neutral,/srv/RL_project/repo/outputs/wav/001757_a3_neutral.wav,0.6969100832939148
1758,a3,happy,/srv/RL_project/repo/outputs/wav/001758_a3_happy.wav,0.6065343618392944
1759,a3,angry,/srv/RL_project/repo/outputs/wav/001759_a3_angry.wav,0.5194087624549866
1760,a3,disgusted,/srv/RL_project/repo/outputs/wav/001760_a3_disgusted.wav,0.6775408983230591
1761,a3,sad,/srv/RL_project/repo/outputs/wav/001761_a3_sad.wav,0.5673474669456482
1762,a3,happy,/srv/RL_project/repo/outputs/wav/001762_a3_happy.wav,0.556160569190979
1763,a3,happy,/srv/RL_project/repo/outputs/wav/001763_a3_happy.wav,0.6251567006111145
1764,a3,happy,/srv/RL_project/repo/outputs/wav/001764_a3_happy.wav,0.6595866084098816
1765,a3,happy,/srv/RL_project/repo/outputs/wav/001765_a3_happy.wav,0.6834276914596558
1766,a3,happy,/srv/RL_project/repo/outputs/wav/001766_a3_happy.wav,0.5351465940475464
1767,a3,angry,/srv/RL_project/repo/outputs/wav/001767_a3_angry.wav,0.6112772226333618
1768,a3,sad,/srv/RL_project/repo/outputs/wav/001768_a3_sad.wav,0.568571150302887
1769,a3,disgusted,/srv/RL_project/repo/outputs/wav/001769_a3_disgusted.wav,0.6020300388336182
1770,a3,surprised,/srv/RL_project/repo/outputs/wav/001770_a3_surprised.wav,0.5999175310134888
1771,a3,disgusted,/srv/RL_project/repo/outputs/wav/001771_a3_disgusted.wav,0.6650062799453735
1772,a3,surprised,/srv/RL_project/repo/outputs/wav/001772_a3_surprised.wav,0.5464788675308228
1773,a3,happy,/srv/RL_project/repo/outputs/wav/001773_a3_happy.wav,0.38291940093040466
1774,a3,angry,/srv/RL_project/repo/outputs/wav/001774_a3_angry.wav,0.548729658126831
1775,a3,happy,/srv/RL_project/repo/outputs/wav/001775_a3_happy.wav,0.45706623792648315
1776,a3,fearful,/srv/RL_project/repo/outputs/wav/001776_a3_fearful.wav,0.5744262933731079
1777,a3,disgusted,/srv/RL_project/repo/outputs/wav/001777_a3_disgusted.wav,0.6478114128112793
1778,a3,surprised,/srv/RL_project/repo/outputs/wav/001778_a3_surprised.wav,0.5254250764846802
1779,a3,neutral,/srv/RL_project/repo/outputs/wav/001779_a3_neutral.wav,0.5333334803581238
1780,a3,fearful,/srv/RL_project/repo/outputs/wav/001780_a3_fearful.wav,0.5087342262268066
1781,a3,neutral,/srv/RL_project/repo/outputs/wav/001781_a3_neutral.wav,0.569912314414978
1782,a3,disgusted,/srv/RL_project/repo/outputs/wav/001782_a3_disgusted.wav,0.5507336854934692
1783,a3,sad,/srv/RL_project/repo/outputs/wav/001783_a3_sad.wav,0.5037921667098999
1784,a3,fearful,/srv/RL_project/repo/outputs/wav/001784_a3_fearful.wav,0.6086130738258362
1785,a3,happy,/srv/RL_project/repo/outputs/wav/001785_a3_happy.wav,0.5451749563217163
1786,a3,disgusted,/srv/RL_project/repo/outputs/wav/001786_a3_disgusted.wav,0.5933422446250916
1787,a3,neutral,/srv/RL_project/repo/outputs/wav/001787_a3_neutral.wav,0.546912431716919
1788,a3,disgusted,/srv/RL_project/repo/outputs/wav/001788_a3_disgusted.wav,0.5801335573196411
1789,a3,fearful,/srv/RL_project/repo/outputs/wav/001789_a3_fearful.wav,0.5602678656578064
1790,a3,disgusted,/srv/RL_project/repo/outputs/wav/001790_a3_disgusted.wav,0.466050386428833
1791,a3,neutral,/srv/RL_project/repo/outputs/wav/001791_a3_neutral.wav,0.6347053050994873
1792,a3,angry,/srv/RL_project/repo/outputs/wav/001792_a3_angry.wav,0.5589694380760193
1793,a3,disgusted,/srv/RL_project/repo/outputs/wav/001793_a3_disgusted.wav,0.6625173091888428
1794,a3,sad,/srv/RL_project/repo/outputs/wav/001794_a3_sad.wav,0.609640896320343
1795,a3,neutral,/srv/RL_project/repo/outputs/wav/001795_a3_neutral.wav,0.3946131467819214
1796,a3,disgusted,/srv/RL_project/repo/outputs/wav/001796_a3_disgusted.wav,0.5663828253746033
1797,a3,happy,/srv/RL_project/repo/outputs/wav/001797_a3_happy.wav,0.5286481380462646
1798,a3,disgusted,/srv/RL_project/repo/outputs/wav/001798_a3_disgusted.wav,0.62567138671875
1799,a3,neutral,/srv/RL_project/repo/outputs/wav/001799_a3_neutral.wav,0.5602370500564575
1800,a3,neutral,/srv/RL_project/repo/outputs/wav/001800_a3_neutral.wav,0.6649861335754395
1801,a3,happy,/srv/RL_project/repo/outputs/wav/001801_a3_happy.wav,0.48245424032211304
1802,a3,disgusted,/srv/RL_project/repo/outputs/wav/001802_a3_disgusted.wav,0.6070290207862854
1803,a3,happy,/srv/RL_project/repo/outputs/wav/001803_a3_happy.wav,0.5490946769714355
1804,a3,sad,/srv/RL_project/repo/outputs/wav/001804_a3_sad.wav,0.5216255187988281
1805,a3,disgusted,/srv/RL_project/repo/outputs/wav/001805_a3_disgusted.wav,0.5119669437408447
1806,a3,surprised,/srv/RL_project/repo/outputs/wav/001806_a3_surprised.wav,0.4779750406742096
1807,a3,surprised,/srv/RL_project/repo/outputs/wav/001807_a3_surprised.wav,0.5621432662010193
1808,a3,happy,/srv/RL_project/repo/outputs/wav/001808_a3_happy.wav,0.5361546277999878
1809,a3,happy,/srv/RL_project/repo/outputs/wav/001809_a3_happy.wav,0.5426925420761108
1810,a3,disgusted,/srv/RL_project/repo/outputs/wav/001810_a3_disgusted.wav,0.6382017135620117
1811,a3,disgusted,/srv/RL_project/repo/outputs/wav/001811_a3_disgusted.wav,0.6141036748886108
1812,a3,fearful,/srv/RL_project/repo/outputs/wav/001812_a3_fearful.wav,0.5879431366920471
1813,a3,angry,/srv/RL_project/repo/outputs/wav/001813_a3_angry.wav,0.5234578251838684
1814,a3,surprised,/srv/RL_project/repo/outputs/wav/001814_a3_surprised.wav,0.5567097663879395
1815,a3,disgusted,/srv/RL_project/repo/outputs/wav/001815_a3_disgusted.wav,0.572321891784668
1816,a3,fearful,/srv/RL_project/repo/outputs/wav/001816_a3_fearful.wav,0.5469135046005249
1817,a3,disgusted,/srv/RL_project/repo/outputs/wav/001817_a3_disgusted.wav,0.572196364402771
1818,a3,happy,/srv/RL_project/repo/outputs/wav/001818_a3_happy.wav,0.5154258012771606
1819,a3,fearful,/srv/RL_project/repo/outputs/wav/001819_a3_fearful.wav,0.5521609783172607
1820,a3,fearful,/srv/RL_project/repo/outputs/wav/001820_a3_fearful.wav,0.5826536417007446
1821,a3,surprised,/srv/RL_project/repo/outputs/wav/001821_a3_surprised.wav,0.5569283366203308
1822,a3,neutral,/srv/RL_project/repo/outputs/wav/001822_a3_neutral.wav,0.5207138061523438
1823,a3,neutral,/srv/RL_project/repo/outputs/wav/001823_a3_neutral.wav,0.660315990447998
1824,a3,disgusted,/srv/RL_project/repo/outputs/wav/001824_a3_disgusted.wav,0.5338959097862244
1825,a3,surprised,/srv/RL_project/repo/outputs/wav/001825_a3_surprised.wav,0.45009082555770874
1826,a3,disgusted,/srv/RL_project/repo/outputs/wav/001826_a3_disgusted.wav,0.5584119558334351
1827,a3,happy,/srv/RL_project/repo/outputs/wav/001827_a3_happy.wav,0.5399681329727173
1828,a3,sad,/srv/RL_project/repo/outputs/wav/001828_a3_sad.wav,0.5736774206161499
1829,a3,neutral,/srv/RL_project/repo/outputs/wav/001829_a3_neutral.wav,0.5271317362785339
1830,a3,fearful,/srv/RL_project/repo/outputs/wav/001830_a3_fearful.wav,0.6230740547180176
1831,a3,surprised,/srv/RL_project/repo/outputs/wav/001831_a3_surprised.wav,0.4757278859615326
1832,a3,neutral,/srv/RL_project/repo/outputs/wav/001832_a3_neutral.wav,0.5651882886886597
1833,a3,sad,/srv/RL_project/repo/outputs/wav/001833_a3_sad.wav,0.6146768927574158
1834,a3,happy,/srv/RL_project/repo/outputs/wav/001834_a3_happy.wav,0.6082704067230225
1835,a3,fearful,/srv/RL_project/repo/outputs/wav/001835_a3_fearful.wav,0.6476396918296814
1836,a3,angry,/srv/RL_project/repo/outputs/wav/001836_a3_angry.wav,0.4853426218032837
1837,a3,surprised,/srv/RL_project/repo/outputs/wav/001837_a3_surprised.wav,0.44458991289138794
1838,a3,surprised,/srv/RL_project/repo/outputs/wav/001838_a3_surprised.wav,0.6265977025032043
1839,a3,angry,/srv/RL_project/repo/outputs/wav/001839_a3_angry.wav,0.47482192516326904
1840,a3,sad,/srv/RL_project/repo/outputs/wav/001840_a3_sad.wav,0.5950390100479126
1841,a3,surprised,/srv/RL_project/repo/outputs/wav/001841_a3_surprised.wav,0.44429317116737366
1842,a3,fearful,/srv/RL_project/repo/outputs/wav/001842_a3_fearful.wav,0.6234873533248901
1843,a3,surprised,/srv/RL_project/repo/outputs/wav/001843_a3_surprised.wav,0.5651326179504395
1844,a3,disgusted,/srv/RL_project/repo/outputs/wav/001844_a3_disgusted.wav,0.49468153715133667
1845,a3,happy,/srv/RL_project/repo/outputs/wav/001845_a3_happy.wav,0.6086803674697876
1846,a3,happy,/srv/RL_project/repo/outputs/wav/001846_a3_happy.wav,0.6304929256439209
1847,a3,happy,/srv/RL_project/repo/outputs/wav/001847_a3_happy.wav,0.5142785906791687
1848,a3,surprised,/srv/RL_project/repo/outputs/wav/001848_a3_surprised.wav,0.6164719462394714
1849,a3,disgusted,/srv/RL_project/repo/outputs/wav/001849_a3_disgusted.wav,0.586380124092102
